Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Luxembourg,Sports & Outdoor,9506,Top Company Revenues (Worldwide & Consolidated),"Dick'S Sporting Goods, Inc.",billion USD (US$),Statista Company DB,8.59,8.437,8.751,9.584,12.29,,,,,,
Luxembourg,Sports & Outdoor,9506,Top Company Revenues (Worldwide & Consolidated),Fila Holdings Corp.,billion USD (US$),Statista Company DB,2.24,2.697,2.972,2.662,3.35,,,,,,
Luxembourg,Sports & Outdoor,9506,Top Company Revenues (Worldwide & Consolidated),Fitbit,billion USD (US$),Statista Company DB,1.616,1.512,1.435,,,,,,,,
Luxembourg,Sports & Outdoor,9506,Top Company Revenues (Worldwide & Consolidated),"JD.com, Inc.",billion USD (US$),Statista Company DB,53.61,69.83,84.07,108.1,,,,,,,
Luxembourg,Sports & Outdoor,9506,Top Company Revenues (Worldwide & Consolidated),"Lululemon Athletica, Inc.",billion USD (US$),Statista Company DB,2.649,3.288,3.979,4.402,,,,,,,
Luxembourg,Sports & Outdoor,9506,Top Company Revenues (Worldwide & Consolidated),"Nike, Inc.",billion USD (US$),Statista Company DB,36.4,39.12,37.4,44.54,,,,,,,
Luxembourg,Sports & Outdoor,9506,Top Company Revenues (Worldwide & Consolidated),"Under Armour, Inc.",billion USD (US$),Statista Company DB,4.977,5.193,5.267,4.475,5.685,,,,,,
Luxembourg,Sports & Outdoor,9506,Revenue,Total,million USD (US$),Statista,18.25,19.44,21.28,26.97,31.43,32.5,40.71,46.28,52.18,56.42,61.06
Luxembourg,Sports & Outdoor,9506,Revenue,Athletic Footwear,million USD (US$),Statista,5.077,5.223,5.636,6.974,7.963,8.475,10.47,11.52,12.64,13.64,14.66
Luxembourg,Sports & Outdoor,9506,Revenue,Fishing Articles & Equipment,million USD (US$),Statista,1.058,1.151,1.249,1.722,2.008,2.037,2.507,2.835,3.16,3.424,3.702
Luxembourg,Sports & Outdoor,9506,Revenue,Other Sports & Outdoor,million USD (US$),Statista,1.826,1.997,2.198,2.826,3.09,3.158,3.936,4.486,5.065,5.461,5.9
Luxembourg,Sports & Outdoor,9506,Revenue,Sports & Swimwear,million USD (US$),Statista,6.999,7.501,8.331,10.11,12.56,13.05,16.82,19.69,22.85,24.79,27.01
